life_id,title,category,category_name,applies_to,applies_to_note,life_stage,stage_note,requires,requires_note,triggers,trigger_count,culture,tier,scope_note,era_start,era_end,joy_1_5,frequency_1_5,cost_money_usd_low,cost_money_usd_high,time_days_low,time_days_high,restores_energy_1_5,evidence,confidence,summary,detail_file,detail_count
BIR-005,Surviving the first year,BIR,"Being born, being small, being carried",most,"Available to most people, given ordinary circumstances",infancy,0-3,health,"Needs a working body, or a health system",health;care,2,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"The beginning: being small, being held, being kept alive by somebody else.",details/BIR-005.csv,5
BIR-006,Being wanted before arriving,BIR,"Being born, being small, being carried",most,"Available to most people, given ordinary circumstances",infancy,0-3,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"The beginning: being small, being held, being kept alive by somebody else.",details/BIR-006.csv,5
CHI-001,A game invented on the spot with rules nobody wrote,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,others,Needs at least one other person,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-001.csv,5
CHI-002,Being allowed out until it got dark,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,security,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-002.csv,5
CHI-003,"A bicycle, and the range it suddenly gives you",CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,money_small,Needs a small amount of money,money,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-003.csv,5
CHI-004,Building something out of what was lying around,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-004.csv,5
CHI-005,A hiding place only you knew,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-005.csv,5
CHI-006,Being read to at night,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,others,Needs at least one other person,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-006.csv,5
CHI-007,Winning something small in front of people,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,others,Needs at least one other person,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-007.csv,5
CHI-008,An animal that was yours,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,care,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-008.csv,5
CHI-009,Rain stopping play and it being better,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,weather,1,*,primary,,2000,2026,4,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-009.csv,5
CHI-010,The summer that seemed not to end,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-010.csv,5
CHI-011,Being trusted with something for the first time,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,others,Needs at least one other person,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-011.csv,5
CHI-012,A friend on the same street,CHI,"Childhood: play, discovery, the long afternoons",most,"Available to most people, given ordinary circumstances",childhood,4-12,others,Needs at least one other person,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Childhood: long afternoons, no money, and total absorption.",details/CHI-012.csv,5
HEA-001,Waking up without pain that was there yesterday,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,health,"Needs a working body, or a health system",health;care,2,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-001.csv,5
HEA-002,Test results coming back clear,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",adult,35-54,health,"Needs a working body, or a health system",health;care;money,3,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-002.csv,5
HEA-003,Recovering from something that frightened you,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",adult,35-54,health,"Needs a working body, or a health system",health;care,2,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-003.csv,5
HEA-004,A dentist appointment that did not hurt,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,health,"Needs a working body, or a health system",health;care;money,3,*,primary,,2000,2026,4,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-004.csv,5
HEA-005,Sleeping properly for a week,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-005.csv,5
HEA-006,Being fit enough to do something you could not,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",adult,35-54,none,Needs nothing but being alive and present,body,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-006.csv,5
HEA-007,Somebody competent taking over when you were ill,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,others,Needs at least one other person,care,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-007.csv,5
HEA-008,Eyesight corrected,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,health,"Needs a working body, or a health system",health;care;money,3,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-008.csv,5
HEA-009,The end of a course of treatment,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",adult,35-54,health,"Needs a working body, or a health system",health;care;money,3,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-009.csv,5
HEA-010,A body that did the difficult thing,HEA,"Health, recovery, the body working",most,"Available to most people, given ordinary circumstances",any,Any age,none,Needs nothing but being alive and present,body,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"A body that is working, or has stopped hurting.",details/HEA-010.csv,5
RST-001,An afternoon with no obligation in it,RST,"Rest, sleep, idleness, doing nothing well",most,"Available to most people, given ordinary circumstances",any,Any age,time,Needs a quantity of uninterrupted time,work,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Rest, and the specific luxury of being unreachable.",details/RST-001.csv,5
RST-002,Sleeping until you woke up naturally,RST,"Rest, sleep, idleness, doing nothing well",most,"Available to most people, given ordinary circumstances",any,Any age,time,Needs a quantity of uninterrupted time,work,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Rest, and the specific luxury of being unreachable.",details/RST-002.csv,5
RST-003,A day where the phone did not matter,RST,"Rest, sleep, idleness, doing nothing well",most,"Available to most people, given ordinary circumstances",any,Any age,none,Needs nothing but being alive and present,platform,1,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Rest, and the specific luxury of being unreachable.",details/RST-003.csv,5
RST-004,"Doing nothing, well, without guilt",RST,"Rest, sleep, idleness, doing nothing well",most,"Available to most people, given ordinary circumstances",any,Any age,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,5,3,0,0,0,0,5,estimate,low,"Rest, and the specific luxury of being unreachable.",details/RST-004.csv,5
RST-005,A nap that was not needed but was taken,RST,"Rest, sleep, idleness, doing nothing well",most,"Available to most people, given ordinary circumstances",any,Any age,none,Needs nothing but being alive and present,,0,*,primary,,2000,2026,4,3,0,0,0,0,5,estimate,low,"Rest, and the specific luxury of being unreachable.",details/RST-005.csv,5
